Date,Subjectivity,Objectivity,Positive,Negative,Neutral,Open,High,Low,Close,Volume,Adj Close,Month,Quarter,Label
2012-11-28,33.3333333333,66.6666666667,8.333333333330001,25.0,66.6666666667,12875.55957,12989.099609,12765.320312,12985.110352,131000000.0,12985.110352,11.0,4.0,1
2012-11-29,70.0,30.0,10.0,60.0,30.0,12977.349609,13062.55957,12961.919922,13021.820312,113620000.0,13021.820312,11.0,4.0,1
2012-11-30,30.7692307692,69.2307692308,0.0,30.7692307692,69.2307692308,13022.049805,13053.740234,12988.679688,13025.580078,171070000.0,13025.580078,11.0,4.0,1
2012-12-03,50.0,50.0,0.0,50.0,50.0,13027.730469,13087.320312,12959.419922,12965.599609,112900000.0,12965.599609,12.0,4.0,0
2012-12-04,62.5,37.5,0.0,62.5,37.5,12966.450195,13022.509766,12940.070312,12951.780273,125290000.0,12951.780273,12.0,4.0,0
2012-12-05,71.4285714286,28.5714285714,0.0,71.4285714286,28.5714285714,12948.959961,13089.110352,12923.44043,13034.490234,161230000.0,13034.490234,12.0,4.0,1
2012-12-06,66.6666666667,33.3333333333,11.1111111111,55.5555555556,33.3333333333,13026.19043,13076.879883,13007.839844,13074.040039,116850000.0,13074.040039,12.0,4.0,1
2012-12-07,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,13072.870117,13157.280273,13072.870117,13155.129883,124130000.0,13155.129883,12.0,4.0,1
2012-12-10,36.3636363636,63.636363636400006,0.0,36.3636363636,63.636363636400006,13154.889648,13195.349609,13139.080078,13169.879883,118530000.0,13169.879883,12.0,4.0,1
2012-12-11,41.6666666667,58.3333333333,33.3333333333,8.333333333330001,58.3333333333,13170.339844,13306.570312,13170.339844,13248.44043,124510000.0,13248.44043,12.0,4.0,1
2012-12-12,100.0,0.0,60.0,40.0,0.0,13250.049805,13329.44043,13227.44043,13245.450195,127510000.0,13245.450195,12.0,4.0,0
2012-12-13,45.4545454545,54.5454545455,9.090909090910001,36.3636363636,54.5454545455,13241.379883,13264.410156,13147.19043,13170.719727,101190000.0,13170.719727,12.0,4.0,0
2012-12-14,100.0,0.0,25.0,75.0,0.0,13170.799805,13190.410156,13118.459961,13135.009766,117620000.0,13135.009766,12.0,4.0,0
2012-12-17,55.5555555556,44.4444444444,22.2222222222,33.3333333333,44.4444444444,13135.169922,13244.330078,13134.629883,13235.389648,142980000.0,13235.389648,12.0,4.0,1
2012-12-18,50.0,50.0,16.6666666667,33.3333333333,50.0,13236.610352,13365.860352,13232.580078,13350.959961,152920000.0,13350.959961,12.0,4.0,1
2012-12-19,42.8571428571,57.1428571429,14.2857142857,28.5714285714,57.1428571429,13351.040039,13357.700195,13251.740234,13251.969727,149020000.0,13251.969727,12.0,4.0,0
2012-12-20,90.0,10.0,40.0,50.0,10.0,13246.669922,13314.639648,13216.030273,13311.719727,119800000.0,13311.719727,12.0,4.0,1
2012-12-21,50.0,50.0,33.3333333333,16.6666666667,50.0,13309.950195,13309.950195,13122.530273,13190.839844,413270000.0,13190.839844,12.0,4.0,0
2012-12-24,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,13190.150391,13190.379883,13128.549805,13138.929688,47710000.0,13138.929688,12.0,4.0,0
2012-12-26,47.058823529399994,52.941176470600006,5.882352941180001,41.176470588200004,52.941176470600006,13138.849609,13174.879883,13076.870117,13114.589844,79410000.0,13114.589844,12.0,4.0,0
2012-12-27,100.0,0.0,20.0,80.0,0.0,13114.969727,13141.740234,12964.080078,13096.30957,100160000.0,13096.30957,12.0,4.0,0
2012-12-28,44.4444444444,55.5555555556,11.1111111111,33.3333333333,55.5555555556,13095.080078,13095.459961,12926.860352,12938.110352,85980000.0,12938.110352,12.0,4.0,0
2012-12-31,44.4444444444,55.5555555556,11.1111111111,33.3333333333,55.5555555556,12938.19043,13109.129883,12883.889648,13104.139648,145740000.0,13104.139648,12.0,4.0,1
2013-01-02,27.2727272727,72.72727272729999,0.0,27.2727272727,72.72727272729999,13104.299805,13412.709961,13104.299805,13412.549805,161430000.0,13412.549805,1.0,1.0,1
2013-01-03,50.0,50.0,0.0,50.0,50.0,13413.009766,13430.599609,13358.299805,13391.360352,129630000.0,13391.360352,1.0,1.0,0
2013-01-04,62.5,37.5,31.25,31.25,37.5,13391.049805,13447.110352000002,13376.230469,13435.209961000002,107590000.0,13435.209961000002,1.0,1.0,1
2013-01-07,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,13436.129883000001,13436.129883000001,13343.320312,13384.290039,113120000.0,13384.290039,1.0,1.0,0
2013-01-08,50.0,50.0,0.0,50.0,50.0,13377.419922,13377.419922,13293.129883,13328.849609,129570000.0,13328.849609,1.0,1.0,0
2013-01-09,50.0,50.0,0.0,50.0,50.0,13329.919922,13416.549805,13329.080078,13390.509766,123070000.0,13390.509766,1.0,1.0,1
2013-01-10,44.4444444444,55.5555555556,0.0,44.4444444444,55.5555555556,13391.820312,13478.200195,13382.290039,13471.219727000002,133520000.0,13471.219727000002,1.0,1.0,1
2013-01-11,50.0,50.0,28.5714285714,21.428571428599998,50.0,13471.450195,13496.679688,13439.969727000002,13488.429688,119200000.0,13488.429688,1.0,1.0,1
2013-01-14,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,13488.429688,13520.179688,13459.839844,13507.320312,118460000.0,13507.320312,1.0,1.0,1
2013-01-15,63.636363636400006,36.3636363636,9.090909090910001,54.5454545455,36.3636363636,13507.320312,13546.370116999999,13445.799805,13534.889647999998,102280000.0,13534.889647999998,1.0,1.0,1
2013-01-16,25.0,75.0,25.0,0.0,75.0,13534.889647999998,13534.889647999998,13468.959961000002,13511.230469,118540000.0,13511.230469,1.0,1.0,0
2013-01-17,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,13511.230469,13633.889647999998,13510.240234,13596.019531,183900000.0,13596.019531,1.0,1.0,1
2013-01-18,80.0,20.0,0.0,80.0,20.0,13596.019531,13649.929688,13571.860352000002,13649.700195,260900000.0,13649.700195,1.0,1.0,1
2013-01-22,50.0,50.0,16.6666666667,33.3333333333,50.0,13649.700195,13712.209961000002,13622.959961000002,13712.209961000002,144300000.0,13712.209961000002,1.0,1.0,1
2013-01-23,25.0,75.0,0.0,25.0,75.0,13712.209961000002,13794.290038999998,13710.129883000001,13779.330078,104490000.0,13779.330078,1.0,1.0,1
2013-01-24,40.0,60.0,20.0,20.0,60.0,13779.330078,13879.660156,13779.330078,13825.330078,124780000.0,13825.330078,1.0,1.0,1
2013-01-25,40.0,60.0,20.0,20.0,60.0,13825.330078,13895.980469,13825.330078,13895.980469,130300000.0,13895.980469,1.0,1.0,1
2013-01-28,45.4545454545,54.5454545455,18.1818181818,27.2727272727,54.5454545455,13895.980469,13915.719727000002,13862.570312,13881.929688,113570000.0,13881.929688,1.0,1.0,0
2013-01-29,22.2222222222,77.7777777778,0.0,22.2222222222,77.7777777778,13881.929688,13969.990234,13880.009766,13954.419922,108230000.0,13954.419922,1.0,1.0,1
2013-01-30,25.0,75.0,0.0,25.0,75.0,13954.419922,13966.129883000001,13896.950195,13910.419922,117200000.0,13910.419922,1.0,1.0,0
2013-01-31,47.058823529399994,52.941176470600006,17.6470588235,29.4117647059,52.941176470600006,13910.419922,13941.05957,13860.580078,13860.580078,142600000.0,13860.580078,1.0,1.0,0
2013-02-01,16.6666666667,83.3333333333,0.0,16.6666666667,83.3333333333,13860.580078,14019.780272999998,13860.580078,14009.790038999998,128420000.0,14009.790038999998,2.0,1.0,1
2013-02-04,75.0,25.0,50.0,25.0,25.0,14009.790038999998,14009.790038999998,13866.830078,13880.080078,130420000.0,13880.080078,2.0,1.0,0
2013-02-05,37.5,62.5,0.0,37.5,62.5,13880.080078,14013.599609,13880.080078,13979.299805,134390000.0,13979.299805,2.0,1.0,1
2013-02-06,66.6666666667,33.3333333333,50.0,16.6666666667,33.3333333333,13979.299805,13991.610352000002,13913.179688,13986.519531,127560000.0,13986.519531,2.0,1.0,1
2013-02-07,100.0,0.0,20.0,80.0,0.0,13986.519531,13988.05957,13852.200195,13944.049805,118530000.0,13944.049805,2.0,1.0,0
2013-02-08,80.0,20.0,20.0,60.0,20.0,13944.049805,14022.620116999999,13944.049805,13992.969727000002,99860000.0,13992.969727000002,2.0,1.0,1
2013-02-11,54.5454545455,45.4545454545,27.2727272727,27.2727272727,45.4545454545,13992.969727000002,13992.969727000002,13940.410156,13971.240234,75090000.0,13971.240234,2.0,1.0,0
2013-02-12,60.0,40.0,40.0,20.0,40.0,13971.240234,14038.969727000002,13968.94043,14018.700195,117180000.0,14018.700195,2.0,1.0,1
2013-02-13,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,14018.700195,14029.349609,13945.780272999998,13982.910156,130520000.0,13982.910156,2.0,1.0,0
2013-02-14,83.3333333333,16.6666666667,50.0,33.3333333333,16.6666666667,13982.910156,13990.360352000002,13921.94043,13973.389647999998,114800000.0,13973.389647999998,2.0,1.0,0
2013-02-15,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,13973.389647999998,14001.929688,13906.730469,13981.759766,195670000.0,13981.759766,2.0,1.0,1
2013-02-19,40.0,60.0,40.0,0.0,60.0,13981.759766,14044.820312,13977.900391,14035.669922,136410000.0,14035.669922,2.0,1.0,1
2013-02-20,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,14035.669922,14058.269531,13919.280272999998,13927.540038999998,138540000.0,13927.540038999998,2.0,1.0,0
2013-02-21,58.3333333333,41.6666666667,16.6666666667,41.6666666667,41.6666666667,13927.540038999998,13927.540038999998,13834.400391,13880.620116999999,131410000.0,13880.620116999999,2.0,1.0,0
2013-02-22,60.0,40.0,20.0,40.0,40.0,13880.620116999999,14001.19043,13880.620116999999,14000.570312,139850000.0,14000.570312,2.0,1.0,1
2013-02-25,60.0,40.0,40.0,20.0,40.0,14000.570312,14081.580078,13784.009766,13784.169922,152190000.0,13784.169922,2.0,1.0,0
2013-02-26,37.5,62.5,6.25,31.25,62.5,13784.169922,13918.44043,13784.169922,13900.129883000001,132580000.0,13900.129883000001,2.0,1.0,1
2013-02-27,45.4545454545,54.5454545455,18.1818181818,27.2727272727,54.5454545455,13900.129883000001,14104.860352000002,13880.19043,14075.370116999999,107010000.0,14075.370116999999,2.0,1.0,1
2013-02-28,50.0,50.0,0.0,50.0,50.0,14075.370116999999,14149.150391,14050.179688,14054.490234,177150000.0,14054.490234,2.0,1.0,0
2013-03-01,27.2727272727,72.72727272729999,9.090909090910001,18.1818181818,72.72727272729999,14054.490234,14107.089844,13937.599609,14089.660156,125920000.0,14089.660156,3.0,1.0,1
2013-03-04,75.0,25.0,25.0,50.0,25.0,14089.660156,14128.209961000002,14030.370116999999,14127.820312,110810000.0,14127.820312,3.0,1.0,1
2013-03-05,50.0,50.0,7.1428571428600005,42.8571428571,50.0,14127.820312,14286.370116999999,14127.820312,14253.769531,112100000.0,14253.769531,3.0,1.0,1
2013-03-06,37.5,62.5,0.0,37.5,62.5,14253.769531,14320.650391,14253.0,14296.240234,116510000.0,14296.240234,3.0,1.0,1
2013-03-07,50.0,50.0,0.0,50.0,50.0,14296.240234,14354.69043,14296.240234,14329.490234,117080000.0,14329.490234,3.0,1.0,1
2013-03-08,71.4285714286,28.5714285714,57.1428571429,14.2857142857,28.5714285714,14329.490234,14413.169922,14329.490234,14397.070312,115630000.0,14397.070312,3.0,1.0,1
2013-03-11,53.8461538462,46.1538461538,15.3846153846,38.4615384615,46.1538461538,14397.070312,14448.05957,14373.320312,14447.290038999998,94880000.0,14447.290038999998,3.0,1.0,1
2013-03-12,37.5,62.5,6.25,31.25,62.5,14447.290038999998,14478.799805,14412.05957,14450.05957,102100000.0,14450.05957,3.0,1.0,1
2013-03-13,72.72727272729999,27.2727272727,18.1818181818,54.5454545455,27.2727272727,14450.05957,14472.799805,14411.660156,14455.280272999998,83920000.0,14455.280272999998,3.0,1.0,1
2013-03-14,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,14455.280272999998,14539.290038999998,14455.280272999998,14539.139647999998,117390000.0,14539.139647999998,3.0,1.0,1
2013-03-15,60.0,40.0,20.0,40.0,40.0,14539.139647999998,14539.139647999998,14470.5,14514.110352000002,407770000.0,14514.110352000002,3.0,1.0,0
2013-03-18,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,14514.110352000002,14521.589844,14404.209961000002,14452.05957,119640000.0,14452.05957,3.0,1.0,0
2013-03-19,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,14452.05957,14514.339844,14382.089844,14455.820312,122170000.0,14455.820312,3.0,1.0,1
2013-03-20,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,14455.820312,14546.820312,14455.820312,14511.730469,121240000.0,14511.730469,3.0,1.0,1
2013-03-21,37.5,62.5,0.0,37.5,62.5,14511.730469,14511.730469,14383.019531,14421.490234,110450000.0,14421.490234,3.0,1.0,0
2013-03-22,75.0,25.0,25.0,50.0,25.0,14421.490234,14519.950195,14421.490234,14512.030272999998,101450000.0,14512.030272999998,3.0,1.0,1
2013-03-25,42.8571428571,57.1428571429,0.0,42.8571428571,57.1428571429,14512.030272999998,14563.75,14395.0,14447.75,124840000.0,14447.75,3.0,1.0,0
2013-03-26,62.5,37.5,25.0,37.5,37.5,14447.75,14561.540038999998,14447.75,14559.650391,96030000.0,14559.650391,3.0,1.0,1
2013-03-27,45.4545454545,54.5454545455,9.090909090910001,36.3636363636,54.5454545455,14559.650391,14559.650391,14439.549805,14526.160156,92680000.0,14526.160156,3.0,1.0,0
2013-03-28,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,14526.160156,14585.099609,14520.860352000002,14578.540038999998,153710000.0,14578.540038999998,3.0,1.0,1
2013-04-01,60.0,40.0,60.0,0.0,40.0,14578.540038999998,14605.719727000002,14531.480469,14572.849609,91400000.0,14572.849609,4.0,2.0,0
2013-04-02,62.5,37.5,12.5,50.0,37.5,14572.849609,14684.490234,14572.849609,14662.009766,98420000.0,14662.009766,4.0,2.0,1
2013-04-03,50.0,50.0,30.0,20.0,50.0,14662.009766,14683.129883000001,14525.360352000002,14550.349609,127140000.0,14550.349609,4.0,2.0,0
2013-04-04,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,14550.349609,14625.240234,14538.719727000002,14606.110352000002,104790000.0,14606.110352000002,4.0,2.0,1
2013-04-05,40.0,60.0,20.0,20.0,60.0,14606.110352000002,14606.110352000002,14434.429688,14565.25,131250000.0,14565.25,4.0,2.0,0
2013-04-08,60.0,40.0,0.0,60.0,40.0,14565.25,14613.480469,14497.799805,14613.480469,106680000.0,14613.480469,4.0,2.0,1
2013-04-09,75.0,25.0,37.5,37.5,25.0,14613.480469,14716.459961000002,14598.5,14673.459961000002,128580000.0,14673.459961000002,4.0,2.0,1
2013-04-10,50.0,50.0,33.3333333333,16.6666666667,50.0,14673.459961000002,14826.660156,14673.459961000002,14802.240234,120520000.0,14802.240234,4.0,2.0,1
2013-04-11,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,14802.240234,14887.509766,14785.360352000002,14865.139647999998,144570000.0,14865.139647999998,4.0,2.0,1
2013-04-12,33.3333333333,66.6666666667,11.1111111111,22.2222222222,66.6666666667,14865.139647999998,14865.209961000002,14790.570312,14865.05957,119570000.0,14865.05957,4.0,2.0,0
2013-04-15,50.0,50.0,37.5,12.5,50.0,14865.05957,14865.05957,14598.580078,14599.200195,161680000.0,14599.200195,4.0,2.0,0
2013-04-16,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,14599.200195,14761.730469,14599.200195,14756.780272999998,126320000.0,14756.780272999998,4.0,2.0,1
2013-04-17,50.0,50.0,0.0,50.0,50.0,14756.780272999998,14756.780272999998,14560.80957,14618.589844,168010000.0,14618.589844,4.0,2.0,0
2013-04-18,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,14618.589844,14650.259766,14495.290038999998,14537.139647999998,158050000.0,14537.139647999998,4.0,2.0,0
2013-04-19,62.5,37.5,12.5,50.0,37.5,14537.139647999998,14553.730469,14444.030272999998,14547.509766,207200000.0,14547.509766,4.0,2.0,1
2013-04-22,50.0,50.0,25.0,25.0,50.0,14547.509766,14588.830078,14457.599609,14567.169922,146890000.0,14567.169922,4.0,2.0,1
2013-04-23,85.7142857143,14.2857142857,42.8571428571,42.8571428571,14.2857142857,14567.169922,14721.419922,14554.290038999998,14719.459961000002,137320000.0,14719.459961000002,4.0,2.0,1
2013-04-24,77.7777777778,22.2222222222,22.2222222222,55.5555555556,22.2222222222,14719.459961000002,14747.419922,14666.540038999998,14676.299805,138020000.0,14676.299805,4.0,2.0,0
2013-04-25,62.5,37.5,12.5,50.0,37.5,14676.299805,14768.049805,14665.450195,14700.799805,129600000.0,14700.799805,4.0,2.0,1
2013-04-26,50.0,50.0,16.6666666667,33.3333333333,50.0,14700.799805,14743.490234,14684.820312,14712.549805,128910000.0,14712.549805,4.0,2.0,1
2013-04-29,62.5,37.5,12.5,50.0,37.5,14712.549805,14844.959961000002,14712.549805,14818.75,97060000.0,14818.75,4.0,2.0,1
2013-04-30,100.0,0.0,33.3333333333,66.6666666667,0.0,14818.75,14839.799805,14734.469727000002,14839.799805,148250000.0,14839.799805,4.0,2.0,1
2013-05-01,62.5,37.5,12.5,50.0,37.5,14839.799805,14839.799805,14687.049805,14700.950195,112620000.0,14700.950195,5.0,2.0,0
2013-05-02,100.0,0.0,33.3333333333,66.6666666667,0.0,14700.950195,14834.629883000001,14700.950195,14831.580078,91180000.0,14831.580078,5.0,2.0,1
2013-05-03,80.0,20.0,20.0,60.0,20.0,14831.580078,15009.589844,14831.580078,14973.959961000002,119890000.0,14973.959961000002,5.0,2.0,1
2013-05-06,41.6666666667,58.3333333333,8.333333333330001,33.3333333333,58.3333333333,14973.959961000002,14988.870116999999,14941.089844,14968.889647999998,116160000.0,14968.889647999998,5.0,2.0,0
2013-05-07,64.2857142857,35.7142857143,21.428571428599998,42.8571428571,35.7142857143,14968.889647999998,15056.669922,14968.889647999998,15056.200195,117230000.0,15056.200195,5.0,2.0,1
2013-05-08,66.6666666667,33.3333333333,66.6666666667,0.0,33.3333333333,15056.200195,15106.80957,15021.870116999999,15105.120116999999,113510000.0,15105.120116999999,5.0,2.0,1
2013-05-09,55.5555555556,44.4444444444,22.2222222222,33.3333333333,44.4444444444,15105.120116999999,15144.830078,15046.870116999999,15082.620116999999,97810000.0,15082.620116999999,5.0,2.0,0
2013-05-10,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,15082.620116999999,15118.490234,15038.179688,15118.490234,98980000.0,15118.490234,5.0,2.0,1
2013-05-13,50.0,50.0,0.0,50.0,50.0,15113.419922,15113.419922,15053.459961000002,15091.679688,94280000.0,15091.679688,5.0,2.0,0
2013-05-14,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,15091.679688,15219.549805,15089.299805,15215.25,124590000.0,15215.25,5.0,2.0,1
2013-05-15,50.0,50.0,25.0,25.0,50.0,15211.870116999999,15301.339844,15175.389647999998,15275.69043,124030000.0,15275.69043,5.0,2.0,1
2013-05-16,66.6666666667,33.3333333333,11.1111111111,55.5555555556,33.3333333333,15273.919922,15302.490234,15215.820312,15233.219727000002,145090000.0,15233.219727000002,5.0,2.0,0
2013-05-17,83.3333333333,16.6666666667,0.0,83.3333333333,16.6666666667,15234.75,15357.400391,15234.75,15354.400391,175750000.0,15354.400391,5.0,2.0,1
2013-05-20,45.4545454545,54.5454545455,45.4545454545,0.0,54.5454545455,15348.330078,15391.839844,15314.150391,15335.280272999998,116420000.0,15335.280272999998,5.0,2.0,0
2013-05-21,71.4285714286,28.5714285714,57.1428571429,14.2857142857,28.5714285714,15334.969727000002,15434.5,15325.679688,15387.580078,122970000.0,15387.580078,5.0,2.0,1
2013-05-22,33.3333333333,66.6666666667,25.0,8.333333333330001,66.6666666667,15387.120116999999,15542.400391,15265.959961000002,15307.169922,171850000.0,15307.169922,5.0,2.0,0
2013-05-23,40.0,60.0,10.0,30.0,60.0,15300.570312,15348.410156,15180.230469,15294.5,148810000.0,15294.5,5.0,2.0,0
2013-05-24,75.0,25.0,25.0,50.0,25.0,15290.740234,15306.709961000002,15199.629883000001,15303.099609,105660000.0,15303.099609,5.0,2.0,1
2013-05-28,50.0,50.0,30.0,20.0,50.0,15307.330078,15521.490234,15307.330078,15409.389647999998,130680000.0,15409.389647999998,5.0,2.0,1
2013-05-29,50.0,50.0,33.3333333333,16.6666666667,50.0,15399.94043,15400.25,15229.530272999998,15302.799805,114020000.0,15302.799805,5.0,2.0,0
2013-05-30,60.0,40.0,26.6666666667,33.3333333333,40.0,15306.019531,15398.700195,15280.990234,15324.530272999998,121150000.0,15324.530272999998,5.0,2.0,1
2013-05-31,28.5714285714,71.4285714286,14.2857142857,14.2857142857,71.4285714286,15322.219727000002,15392.379883000001,15115.570312,15115.570312,208830000.0,15115.570312,5.0,2.0,0
2013-06-03,77.7777777778,22.2222222222,22.2222222222,55.5555555556,22.2222222222,15123.549805,15254.110352000002,15123.549805,15254.030272999998,147980000.0,15254.030272999998,6.0,2.0,1
2013-06-04,77.7777777778,22.2222222222,55.5555555556,22.2222222222,22.2222222222,15255.219727000002,15304.980469,15100.780272999998,15177.540038999998,134280000.0,15177.540038999998,6.0,2.0,0
2013-06-05,75.0,25.0,25.0,50.0,25.0,15168.099609,15168.629883000001,14945.570312,14960.589844,141400000.0,14960.589844,6.0,2.0,0
2013-06-06,28.5714285714,71.4285714286,28.5714285714,0.0,71.4285714286,14955.450195,15040.620116999999,14844.219727000002,15040.620116999999,140410000.0,15040.620116999999,6.0,2.0,1
2013-06-07,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,15044.459961000002,15255.580078,15044.459961000002,15248.120116999999,137380000.0,15248.120116999999,6.0,2.0,1
2013-06-10,72.72727272729999,27.2727272727,45.4545454545,27.2727272727,27.2727272727,15247.80957,15300.639647999998,15211.25,15238.589844,94250000.0,15238.589844,6.0,2.0,0
2013-06-11,75.0,25.0,33.3333333333,41.6666666667,25.0,15231.379883000001,15251.070312,15086.089844,15122.019531,101610000.0,15122.019531,6.0,2.0,0
2013-06-12,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,15130.389647999998,15241.280272999998,14981.209961000002,14995.230469,105770000.0,14995.230469,6.0,2.0,0
2013-06-13,37.5,62.5,0.0,37.5,62.5,14992.540038999998,15202.269531,14953.450195,15176.080078,104490000.0,15176.080078,6.0,2.0,1
2013-06-14,50.0,50.0,10.0,40.0,50.0,15178.080078,15205.919922,15044.799805,15070.179688,107430000.0,15070.179688,6.0,2.0,0
2013-06-17,50.0,50.0,28.5714285714,21.428571428599998,50.0,15078.709961000002,15261.709961000002,15078.709961000002,15179.849609,139250000.0,15179.849609,6.0,2.0,1
2013-06-18,40.0,60.0,10.0,30.0,60.0,15186.299805,15340.089844,15186.299805,15318.230469,99210000.0,15318.230469,6.0,2.0,1
2013-06-19,50.0,50.0,8.333333333330001,41.6666666667,50.0,15315.469727000002,15322.070312,15112.110352000002,15112.19043,111380000.0,15112.19043,6.0,2.0,0
2013-06-20,100.0,0.0,20.0,80.0,0.0,15105.509766,15105.509766,14732.030272999998,14758.320312,172630000.0,14758.320312,6.0,2.0,0
2013-06-21,33.3333333333,66.6666666667,11.1111111111,22.2222222222,66.6666666667,14760.620116999999,14858.55957,14688.429688,14799.400391,420080000.0,14799.400391,6.0,2.0,1
2013-06-24,33.3333333333,66.6666666667,16.6666666667,16.6666666667,66.6666666667,14795.790038999998,14795.790038999998,14551.269531,14659.55957,158670000.0,14659.55957,6.0,2.0,0
2013-06-25,47.368421052600006,52.631578947399994,36.842105263200004,10.5263157895,52.631578947399994,14669.69043,14812.030272999998,14669.69043,14760.30957,135940000.0,14760.30957,6.0,2.0,1
2013-06-26,43.75,56.25,25.0,18.75,56.25,14769.990234,14938.980469,14769.679688,14910.139647999998,133230000.0,14910.139647999998,6.0,2.0,1
2013-06-27,20.0,80.0,6.666666666669999,13.333333333299999,80.0,14921.280272999998,15075.009766,14921.280272999998,15024.490234,113650000.0,15024.490234,6.0,2.0,1
2013-06-28,60.0,40.0,20.0,40.0,40.0,15016.580078,15034.629883000001,14884.799805,14909.599609,230000000.0,14909.599609,6.0,2.0,0
2013-07-01,100.0,0.0,40.0,60.0,0.0,14911.599609,15083.280272999998,14911.599609,14974.959961000002,120570000.0,14974.959961000002,7.0,3.0,1
2013-07-02,45.4545454545,54.5454545455,27.2727272727,18.1818181818,54.5454545455,14974.959961000002,15049.219727000002,14870.509766,14932.410156,116610000.0,14932.410156,7.0,3.0,0
2013-07-03,66.6666666667,33.3333333333,50.0,16.6666666667,33.3333333333,14923.730469,15025.900391,14858.929688,14988.370116999999,61000000.0,14988.370116999999,7.0,3.0,1
2013-07-05,20.0,80.0,13.333333333299999,6.666666666669999,80.0,14995.459961000002,15137.509766,14971.200195,15135.839844,94560000.0,15135.839844,7.0,3.0,1
2013-07-08,44.4444444444,55.5555555556,22.2222222222,22.2222222222,55.5555555556,15137.219727000002,15262.719727000002,15137.219727000002,15224.69043,136820000.0,15224.69043,7.0,3.0,1
2013-07-09,87.5,12.5,37.5,50.0,12.5,15228.459961000002,15320.419922,15228.459961000002,15300.339844,109270000.0,15300.339844,7.0,3.0,1
2013-07-10,50.0,50.0,0.0,50.0,50.0,15298.030272999998,15348.950195,15258.889647999998,15291.660156,105050000.0,15291.660156,7.0,3.0,0
2013-07-11,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,15298.0,15483.549805,15298.0,15460.919922,124950000.0,15460.919922,7.0,3.0,1
2013-07-12,37.5,62.5,12.5,25.0,62.5,15460.69043,15498.389647999998,15410.269531,15464.299805,130140000.0,15464.299805,7.0,3.0,1
2013-07-15,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,15459.69043,15509.480469,15455.769531,15484.259766,99430000.0,15484.259766,7.0,3.0,1
2013-07-16,50.0,50.0,50.0,0.0,50.0,15485.030272999998,15498.160156,15415.709961000002,15451.849609,105970000.0,15451.849609,7.0,3.0,0
2013-07-17,75.0,25.0,12.5,62.5,25.0,15456.919922,15502.0,15438.120116999999,15470.519531,126240000.0,15470.519531,7.0,3.0,1
2013-07-18,50.0,50.0,16.6666666667,33.3333333333,50.0,15465.910156,15589.400391,15465.910156,15548.540038999998,136270000.0,15548.540038999998,7.0,3.0,1
2013-07-19,30.0,70.0,30.0,0.0,70.0,15524.269531,15544.549805,15491.959961000002,15543.740234,229260000.0,15543.740234,7.0,3.0,0
2013-07-22,40.0,60.0,20.0,20.0,60.0,15543.969727000002,15576.209961000002,15516.200195,15545.549805,180920000.0,15545.549805,7.0,3.0,1
2013-07-23,33.3333333333,66.6666666667,22.2222222222,11.1111111111,66.6666666667,15547.0,15604.219727000002,15544.05957,15567.740234,98700000.0,15567.740234,7.0,3.0,1
2013-07-24,50.0,50.0,16.6666666667,33.3333333333,50.0,15576.69043,15602.599609,15496.839844,15542.240234,99320000.0,15542.240234,7.0,3.0,0
2013-07-25,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,15539.169922,15560.330078,15455.589844,15555.610352000002,103260000.0,15555.610352000002,7.0,3.0,1
2013-07-26,85.7142857143,14.2857142857,28.5714285714,57.1428571429,14.2857142857,15547.849609,15560.969727000002,15405.160156,15558.830078,94880000.0,15558.830078,7.0,3.0,1
2013-07-29,87.5,12.5,12.5,75.0,12.5,15557.139647999998,15557.139647999998,15482.269531,15521.969727000002,87240000.0,15521.969727000002,7.0,3.0,0
